0.999443786371548,1.468619871065131e-72
0.9996948594276837,8.134172401882691e-79
0.999905670600951,4.7299319543681146e-91
0.9997189944889577,1.1261240863289826e-79
0.998524239630993,2.153176724224327e-62
0.9997799465858337,3.187110301378109e-82
0.9999491075385681,1.7507191728261654e-97
0.9997067470362018,3.134651496348007e-79
0.9998601689756814,5.992279082597332e-87
0.9999914175119166,4.902904344684102e-116
0.9999810836139735,8.468429737958074e-108
0.9999596020983768,6.857964490566358e-100
0.9998777328166042,2.3912726501921658e-88
0.9999385364586463,1.6229485814664503e-95
0.9998083819361836,1.1516844915100922e-83
0.9998582684210845,8.285085378902675e-87
0.9993857505733397,1.5889355454705081e-71
0.9996197778169331,1.5953397959296847e-76
0.9977995600208936,3.1149463079516507e-58
0.9979829344352984,3.8670728356613836e-59
0.9999338883387084,9.335428547222822e-95
0.9993651753208609,3.5028747673647163e-71
0.9996550214878457,1.5457258046269296e-77
0.9998176279979611,3.514787630409723e-84
0.9997747831585603,5.56055819188318e-82
0.9996888570530635,1.2981494470716685e-78
0.9992189094772402,5.068327740904495e-69
0.9994733381079612,3.962940804622324e-73
0.999845680271948,6.38487509426796e-86
0.999929683249796,4.100637581570501e-94
0.9999725879062044,6.226717185482627e-104
0.9998127168532048,6.650408353102371e-84
0.9997454684070773,1.0479915728706531e-80
0.9999972012912977,1.0250590632761949e-127
0.9999410811982908,5.882863737522803e-96
0.9999218984071065,5.096129711346784e-93
0.9999467053577156,5.295747366499409e-97
0.9998971365227091,3.780534330861751e-90
0.999957458481396,2.371839580351633e-99
0.9999395691928848,1.0806605040626291e-95
0.9998873273077968,3.364228081165996e-89
0.9999732745031014,3.387414485846526e-104
0.9995699246870722,3.0674934132956443e-75
0.9999606061745455,3.7485596284013764e-100
0.9999361469204406,4.053551914847673e-95
0.999964411224267,3.274312129918131e-101
0.9998079508274225,1.2155008847780677e-83
0.9998648300689725,2.656144248845056e-87
0.9999817293186367,3.679627016314266e-108
0.9999643940163999,3.3125201815892895e-101
0.9999882326945455,9.549261345703415e-113
0.9997381948178757,2.060629672356694e-80
0.9999655492834674,1.5009650916558434e-101
0.9998546954406876,1.505853244355692e-86
0.9999447364997021,1.2648351203110406e-96
0.9997469150764987,9.140177456640843e-81
0.9989101918620129,1.496070796264778e-65
0.9996480786890608,2.493352552290371e-77
0.9994615772143778,6.732215920346915e-73
0.9974624179714227,9.499173881798863e-57
0.9990030161529708,1.7681179220220014e-66
0.9996775965408952,3.046661912808461e-78
0.9989591953351196,4.961895537336245e-66
0.9992033474650588,8.136016592572897e-69
0.998933595362177,8.887751382084436e-66
0.9993906019311706,1.313654263297781e-71
0.999327936120492,1.375333671878606e-70
0.9996010194170512,5.0664839518381586e-76
0.9995458188679696,1.135266501930198e-74
0.998236067172288,1.5519786770761694e-60
0.9974558089227676,1.01103306249991e-56
0.9998530444711906,1.9748551666748535e-86
0.9998539618923382,1.699284340887177e-86
0.9996854531829878,1.6854519948356501e-78
0.9990376035730641,7.579808845813395e-67
0.9989967187077889,2.0564172176381606e-66
0.9998657215128178,2.266148011834837e-87
0.9998597644262917,6.422466509104902e-87
0.9997891942058739,1.1374905989202898e-82
0.9999346997873034,6.940883560331008e-95
0.9971635577780262,1.3700725676928285e-55
0.9988418301667948,6.438090200764201e-65
0.999892506677228,1.0874714311641952e-89
0.9968109570425514,2.2715635724769648e-54
0.9999809396266611,1.0158739785256116e-107
0.9999179353431085,1.6715981044318248e-92
0.999925526487491,1.627288581997081e-93
0.9999612396758276,2.540325246533535e-100
0.9997827472273759,2.3437091845724924e-82
0.9997490987471856,7.424076267885679e-81
0.9999285383740057,6.042050670598443e-94
0.9999440672640014,1.6884760408040737e-96
0.9998308892031674,5.742205900215979e-85
0.9999799202310348,3.5472382150190066e-107
0.9999244695716174,2.282139329156906e-93
